Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
0.0,Female,0.8798,0.103,0.4474,0.9641,0.0359,0.5526,0.7083,0.8995,0.7057,0.5484
5.0,Male,0.8244,0.0932,0.283,0.9513,0.0487,0.717,0.5769,0.8498,0.6172,0.3797
5.0,Female,0.8541,0.1545,0.5263,0.9179,0.0821,0.4737,0.5556,0.9086,0.7221,0.5405
10.0,Male,0.828,0.0968,0.3019,0.9513,0.0487,0.6981,0.5926,0.8532,0.6266,0.4
10.0,Female,0.8841,0.1159,0.5,0.959,0.041,0.5,0.7037,0.9078,0.7295,0.5846
15.0,Male,0.8172,0.0789,0.2264,0.9558,0.0442,0.7736,0.5455,0.8405,0.5911,0.32
15.0,Female,0.8798,0.1116,0.4737,0.959,0.041,0.5263,0.6923,0.9034,0.7163,0.5625
20.0,Male,0.8244,0.0789,0.2453,0.9602,0.0398,0.7547,0.5909,0.8444,0.6027,0.3467
20.0,Female,0.8326,0.2103,0.6316,0.8718,0.1282,0.3684,0.4898,0.9239,0.7517,0.5517
25.0,Male,0.8351,0.0753,0.2642,0.969,0.031,0.7358,0.6667,0.8488,0.6166,0.3784
25.0,Female,0.7854,0.2489,0.6053,0.8205,0.1795,0.3947,0.3966,0.9143,0.7129,0.4792
30.0,Male,0.828,0.0824,0.2642,0.9602,0.0398,0.7358,0.6087,0.8477,0.6122,0.3684
30.0,Female,0.8283,0.206,0.6053,0.8718,0.1282,0.3947,0.4792,0.9189,0.7385,0.5349
35.0,Male,0.8387,0.0717,0.2642,0.9735,0.0265,0.7358,0.7,0.8494,0.6188,0.3836
35.0,Female,0.8498,0.1674,0.5526,0.9077,0.0923,0.4474,0.5385,0.9124,0.7302,0.5455
40.0,Male,0.8315,0.0789,0.2642,0.9646,0.0354,0.7358,0.6364,0.8482,0.6144,0.3733
40.0,Female,0.8112,0.1974,0.5263,0.8667,0.1333,0.4737,0.4348,0.9037,0.6965,0.4762
45.0,Male,0.8315,0.0789,0.2642,0.9646,0.0354,0.7358,0.6364,0.8482,0.6144,0.3733
45.0,Female,0.7768,0.2403,0.5526,0.8205,0.1795,0.4474,0.375,0.904,0.6866,0.4468
50.0,Male,0.8208,0.0824,0.2453,0.9558,0.0442,0.7547,0.5652,0.8438,0.6005,0.3421
50.0,Female,0.7339,0.309,0.6316,0.7538,0.2462,0.3684,0.3333,0.913,0.6927,0.4364
55.00000000000001,Male,0.8208,0.1039,0.3019,0.9425,0.0575,0.6981,0.5517,0.852,0.6222,0.3902
55.00000000000001,Female,0.6824,0.3433,0.5789,0.7026,0.2974,0.4211,0.275,0.8954,0.6408,0.3729
60.0,Male,0.8172,0.0932,0.2642,0.9469,0.0531,0.7358,0.5385,0.8458,0.6055,0.3544
60.0,Female,0.6266,0.4249,0.6579,0.6205,0.3795,0.3421,0.2525,0.903,0.6392,0.365
65.0,Male,0.8244,0.1219,0.3585,0.9336,0.0664,0.6415,0.5588,0.8612,0.6461,0.4368
65.0,Female,0.5622,0.5236,0.7632,0.5231,0.4769,0.2368,0.2377,0.9189,0.6431,0.3625
70.0,Male,0.7921,0.1971,0.4717,0.8673,0.1327,0.5283,0.4545,0.875,0.6695,0.463
70.0,Female,0.4936,0.6009,0.7895,0.4359,0.5641,0.2105,0.2143,0.914,0.6127,0.3371
