Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0119,0.0683,0.064
5.0,0.0382,0.0912,0.1411
10.0,0.0401,0.0584,0.1935
15.0,0.0436,0.0714,0.1662
20.0,0.0894,0.2362,0.1742
25.0,0.1096,0.2957,0.1991
30.0,0.0842,0.1967,0.1765
35.0,0.1212,0.2723,0.229
40.0,0.1257,0.2907,0.1687
45.0,0.1988,0.4494,0.2657
50.0,0.2077,0.4142,0.2302
55.00000000000001,0.2194,0.3777,0.1807
60.0,0.2874,0.4382,0.2127
65.0,0.3596,0.5455,0.2563
70.0,0.3623,0.5488,0.2444
