Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0129,0.0628,0.1669
5.0,0.0178,0.0452,0.2176
10.0,0.0564,0.1404,0.2733
15.0,0.0906,0.1504,0.3579
20.0,0.1442,0.3084,0.3569
25.0,0.1669,0.2999,0.3805
30.0,0.2515,0.4802,0.4461
35.0,0.2821,0.5161,0.4439
40.0,0.3474,0.649,0.4749
45.0,0.3702,0.6559,0.4632
50.0,0.4584,0.8646,0.5155
55.00000000000001,0.5273,0.9658,0.512
60.0,0.5388,0.9601,0.5253
65.0,0.6078,1.022,0.5114
70.0,0.7269,1.2533,0.4956
