Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
0.0,Female,0.8414,0.0969,0.325,0.9519,0.0481,0.675,0.5909,0.8683,0.6384,0.4194
5.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
5.0,Female,0.7885,0.0969,0.2679,0.9591,0.0409,0.7321,0.6818,0.8,0.6135,0.3846
10.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
10.0,Female,0.7489,0.0969,0.2308,0.9568,0.0432,0.7692,0.6818,0.7561,0.5938,0.3448
15.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
15.0,Female,0.7004,0.0969,0.2051,0.9597,0.0403,0.7949,0.7273,0.6976,0.5824,0.32
20.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
20.0,Female,0.6784,0.0969,0.2,0.9648,0.0352,0.8,0.7727,0.6683,0.5824,0.3178
25.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
25.0,Female,0.63,0.0969,0.1837,0.969,0.031,0.8163,0.8182,0.6098,0.5763,0.3
30.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
30.0,Female,0.5771,0.0969,0.1696,0.9739,0.0261,0.8304,0.8636,0.5463,0.5718,0.2836
35.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
35.0,Female,0.533,0.0969,0.1557,0.9714,0.0286,0.8443,0.8636,0.4976,0.5636,0.2639
40.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
40.0,Female,0.4934,0.0969,0.145,0.9688,0.0312,0.855,0.8636,0.4537,0.5569,0.2484
45.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
45.0,Female,0.467,0.0969,0.1439,0.9773,0.0227,0.8561,0.9091,0.4195,0.5606,0.2484
50.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
50.0,Female,0.4361,0.0969,0.137,0.9753,0.0247,0.863,0.9091,0.3854,0.5561,0.2381
55.00000000000001,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
55.00000000000001,Female,0.4097,0.0969,0.1316,0.9733,0.0267,0.8684,0.9091,0.3561,0.5525,0.2299
60.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
60.0,Female,0.37,0.0969,0.1242,0.9697,0.0303,0.8758,0.9091,0.3122,0.547,0.2186
65.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
65.0,Female,0.3524,0.0969,0.1257,0.9833,0.0167,0.8743,0.9545,0.2878,0.5545,0.2222
70.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
70.0,Female,0.3128,0.0969,0.1193,0.9804,0.0196,0.8807,0.9545,0.2439,0.5499,0.2121
