Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0236,0.0642,0.2184
5.0,0.0399,0.1111,0.2052
10.0,0.0639,0.1865,0.1721
15.0,0.0887,0.2673,0.1416
20.0,0.1131,0.2841,0.0482
25.0,0.1381,0.3306,0.0259
30.0,0.0846,0.2058,0.0837
35.0,0.1415,0.3696,0.0444
40.0,0.17,0.4197,0.0017
45.0,0.2187,0.5097,0.0583
50.0,0.2687,0.5743,0.1054
55.00000000000001,0.3344,0.6865,0.1225
60.0,0.3708,0.702,0.0853
65.0,0.3911,0.6784,0.1558
70.0,0.4483,0.7061,0.1815
