Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
0.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
5.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
5.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
10.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
10.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
15.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
15.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
20.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
20.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
25.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
25.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
30.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
30.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
35.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
35.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
40.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
40.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
45.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
45.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
50.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
50.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
55.00000000000001,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
55.00000000000001,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
60.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
60.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
65.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
65.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
70.0,Male,0.8406,0.1355,0.44,0.9403,0.0597,0.56,0.6471,0.871,0.6901,0.5238
70.0,Female,0.8429,0.1226,0.3902,0.9273,0.0727,0.6098,0.5,0.8908,0.6588,0.4384
