Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0314,0.0977,0.0497
5.0,0.0526,0.0436,0.0624
10.0,0.0905,0.1211,0.1521
15.0,0.1239,0.1113,0.1721
20.0,0.1699,0.1646,0.2134
25.0,0.2156,0.2282,0.2822
30.0,0.243,0.2588,0.3921
35.0,0.2905,0.3389,0.4512
40.0,0.3583,0.4648,0.478
45.0,0.4631,0.6663,0.5197
50.0,0.4985,0.7405,0.6273
55.00000000000001,0.576,0.9156,0.6824
60.0,0.6658,1.12,0.7811
65.0,0.6914,1.1275,0.7964
70.0,0.7274,1.2098,0.8466
