Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0187,0.024,0.0266
5.0,0.0083,0.0266,0.0854
10.0,0.0393,0.1166,0.1277
15.0,0.0702,0.1538,0.2013
20.0,0.0739,0.1416,0.2126
25.0,0.1202,0.2486,0.236
30.0,0.1704,0.3468,0.2907
35.0,0.2053,0.3691,0.3213
40.0,0.321,0.5839,0.3812
45.0,0.3672,0.6231,0.4038
50.0,0.4526,0.8118,0.4368
55.00000000000001,0.4912,0.8748,0.4156
60.0,0.576,1.0145,0.4247
65.0,0.7112,1.2482,0.4289
70.0,0.7304,1.309,0.4988
