Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8052,0.1948,0.5,0.8791,0.1209,0.5,0.5,0.8791,0.6895,0.5
0.0,Female,0.8531,0.1347,0.4615,0.9272,0.0728,0.5385,0.5455,0.9009,0.6944,0.5
5.0,Male,0.8464,0.1386,0.4615,0.9395,0.0605,0.5385,0.6486,0.8783,0.7005,0.5393
5.0,Female,0.8612,0.1347,0.4872,0.932,0.068,0.5128,0.5758,0.9057,0.7096,0.5278
10.0,Male,0.8427,0.1423,0.4615,0.9349,0.0651,0.5385,0.6316,0.8777,0.6982,0.5333
10.0,Female,0.8286,0.1673,0.4872,0.8932,0.1068,0.5128,0.4634,0.902,0.6902,0.475
15.0,Male,0.8464,0.0861,0.3269,0.9721,0.0279,0.6731,0.7391,0.8566,0.6495,0.4533
15.0,Female,0.8245,0.1224,0.3333,0.9175,0.0825,0.6667,0.4333,0.8791,0.6254,0.3768
20.0,Male,0.8464,0.1461,0.4808,0.9349,0.0651,0.5192,0.641,0.8816,0.7078,0.5495
20.0,Female,0.7714,0.2653,0.6154,0.801,0.199,0.3846,0.3692,0.9167,0.7082,0.4615
25.0,Male,0.8464,0.0936,0.3462,0.9674,0.0326,0.6538,0.72,0.8595,0.6568,0.4675
25.0,Female,0.7918,0.2041,0.4872,0.8495,0.1505,0.5128,0.38,0.8974,0.6683,0.427
30.0,Male,0.8427,0.0974,0.3462,0.9628,0.0372,0.6538,0.6923,0.8589,0.6545,0.4615
30.0,Female,0.7755,0.2449,0.5641,0.8155,0.1845,0.4359,0.3667,0.9081,0.6898,0.4444
35.0,Male,0.8464,0.0936,0.3462,0.9674,0.0326,0.6538,0.72,0.8595,0.6568,0.4675
35.0,Female,0.8245,0.1796,0.5128,0.8835,0.1165,0.4872,0.4545,0.9055,0.6982,0.4819
40.0,Male,0.8427,0.0824,0.3077,0.9721,0.0279,0.6923,0.7273,0.8531,0.6399,0.4324
40.0,Female,0.8,0.2041,0.5128,0.8544,0.1456,0.4872,0.4,0.9026,0.6836,0.4494
45.0,Male,0.8427,0.0899,0.3269,0.9674,0.0326,0.6731,0.7083,0.856,0.6472,0.4474
45.0,Female,0.7388,0.2653,0.5128,0.7816,0.2184,0.4872,0.3077,0.8944,0.6472,0.3846
50.0,Male,0.8427,0.1348,0.4423,0.9395,0.0605,0.5577,0.6389,0.8745,0.6909,0.5227
50.0,Female,0.6939,0.3184,0.5385,0.7233,0.2767,0.4615,0.2692,0.8922,0.6309,0.359
55.00000000000001,Male,0.8015,0.191,0.4808,0.8791,0.1209,0.5192,0.4902,0.875,0.6799,0.4854
55.00000000000001,Female,0.6694,0.3673,0.6154,0.6796,0.3204,0.3846,0.2667,0.9032,0.6475,0.3721
60.0,Male,0.8052,0.2022,0.5192,0.8744,0.1256,0.4808,0.5,0.8826,0.6968,0.5094
60.0,Female,0.5347,0.502,0.6154,0.5194,0.4806,0.3846,0.1951,0.877,0.5674,0.2963
65.0,Male,0.794,0.206,0.5,0.8651,0.1349,0.5,0.4727,0.8774,0.6826,0.486
65.0,Female,0.502,0.551,0.6667,0.4709,0.5291,0.3333,0.1926,0.8818,0.5688,0.2989
70.0,Male,0.794,0.1985,0.4808,0.8698,0.1302,0.5192,0.4717,0.8738,0.6753,0.4762
70.0,Female,0.4286,0.6408,0.7179,0.3738,0.6262,0.2821,0.1783,0.875,0.5459,0.2857
