Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0119,0.0683,0.064
5.0,0.0119,0.0683,0.064
10.0,0.0119,0.0683,0.064
15.0,0.0119,0.0683,0.064
20.0,0.0119,0.0683,0.064
25.0,0.0119,0.0683,0.064
30.0,0.0119,0.0683,0.064
35.0,0.0119,0.0683,0.064
40.0,0.0119,0.0683,0.064
45.0,0.0119,0.0683,0.064
50.0,0.0119,0.0683,0.064
55.00000000000001,0.0119,0.0683,0.064
60.0,0.0119,0.0683,0.064
65.0,0.0119,0.0683,0.064
70.0,0.0119,0.0683,0.064
