Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0119,0.0683,0.064
5.0,0.0382,0.0385,0.1222
10.0,0.0401,0.1524,0.2802
15.0,0.0436,0.1758,0.2556
20.0,0.0894,0.1272,0.2526
25.0,0.1096,0.0939,0.256
30.0,0.0842,0.1852,0.4121
35.0,0.1212,0.1723,0.4523
40.0,0.1257,0.2034,0.5842
45.0,0.1988,0.2165,0.5572
50.0,0.2077,0.2347,0.6794
55.00000000000001,0.2194,0.2791,0.794
60.0,0.2874,0.4134,0.8919
65.0,0.3596,0.4252,0.9214
70.0,0.3623,0.3871,1.0044
