Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0076,0.0077,0.1093
5.0,0.0076,0.1056,0.11
10.0,0.0076,0.1775,0.1619
15.0,0.0076,0.172,0.1675
20.0,0.0076,0.1848,0.2214
25.0,0.0076,0.221,0.2827
30.0,0.0076,0.2488,0.3299
35.0,0.0076,0.2504,0.4377
40.0,0.0076,0.2603,0.501
45.0,0.0076,0.2759,0.6088
50.0,0.0076,0.2895,0.6862
55.00000000000001,0.0076,0.2998,0.7448
60.0,0.0076,0.3161,0.8317
65.0,0.0076,0.3196,0.8553
70.0,0.0076,0.3369,0.9375
