Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0048,0.0203,0.1213
5.0,0.0048,0.0821,0.0895
10.0,0.0048,0.1287,0.1343
15.0,0.0048,0.157,0.1691
20.0,0.0048,0.16,0.1605
25.0,0.0048,0.1733,0.208
30.0,0.0048,0.1755,0.2814
35.0,0.0048,0.1877,0.3062
40.0,0.0048,0.1943,0.3944
45.0,0.0048,0.1952,0.4727
50.0,0.0048,0.2044,0.5759
55.00000000000001,0.0048,0.2251,0.6306
60.0,0.0048,0.2088,0.7572
65.0,0.0048,0.2134,0.8405
70.0,0.0048,0.236,0.9151
