Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0386,0.0959,0.1093
5.0,0.0063,0.0726,0.1814
10.0,0.0015,0.0351,0.1663
15.0,0.0178,0.0544,0.2043
20.0,0.0359,0.0705,0.217
25.0,0.0723,0.171,0.2344
30.0,0.137,0.2622,0.3011
35.0,0.2178,0.4157,0.3436
40.0,0.2876,0.5838,0.3523
45.0,0.3974,0.6927,0.392
50.0,0.4866,0.8129,0.3991
55.00000000000001,0.5611,0.9647,0.3664
60.0,0.6464,1.1377,0.4233
65.0,0.7046,1.2489,0.3991
70.0,0.7366,1.2946,0.459
