Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
0.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
5.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
5.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
10.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
10.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
15.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
15.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
20.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
20.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
25.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
25.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
30.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
30.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
35.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
35.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
40.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
40.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
45.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
45.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
50.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
50.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
55.00000000000001,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
55.00000000000001,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
60.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
60.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
65.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
65.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
70.0,Male,0.8308,0.1504,0.4359,0.8987,0.1013,0.5641,0.425,0.9027,0.6673,0.4304
70.0,Female,0.8496,0.1504,0.5,0.9433,0.0567,0.5,0.7027,0.8756,0.7216,0.5843
