Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8202,0.161,0.4528,0.9112,0.0888,0.5472,0.5581,0.8705,0.682,0.5
0.0,Female,0.8367,0.1224,0.3684,0.9227,0.0773,0.6316,0.4667,0.8884,0.6456,0.4118
5.0,Male,0.8315,0.1573,0.4717,0.9206,0.0794,0.5283,0.5952,0.8756,0.6961,0.5263
5.0,Female,0.7837,0.151,0.3462,0.9016,0.0984,0.6538,0.4865,0.8365,0.6239,0.4045
10.0,Male,0.8202,0.1536,0.434,0.9159,0.0841,0.566,0.561,0.8673,0.6749,0.4894
10.0,Female,0.7347,0.1551,0.2985,0.8989,0.1011,0.7015,0.5263,0.7729,0.5987,0.381
15.0,Male,0.8202,0.1536,0.434,0.9159,0.0841,0.566,0.561,0.8673,0.6749,0.4894
15.0,Female,0.6776,0.1714,0.2597,0.869,0.131,0.7403,0.4762,0.7192,0.5644,0.3361
20.0,Male,0.824,0.1723,0.4906,0.9065,0.0935,0.5094,0.5652,0.8778,0.6986,0.5253
20.0,Female,0.6531,0.2082,0.3023,0.8428,0.1572,0.6977,0.5098,0.6907,0.5725,0.3796
25.0,Male,0.8202,0.1685,0.4717,0.9065,0.0935,0.5283,0.5556,0.8739,0.6891,0.5102
25.0,Female,0.6204,0.2408,0.3111,0.8,0.2,0.6889,0.4746,0.6667,0.5556,0.3758
30.0,Male,0.8202,0.161,0.4528,0.9112,0.0888,0.5472,0.5581,0.8705,0.682,0.5
30.0,Female,0.5878,0.298,0.3571,0.7415,0.2585,0.6429,0.4795,0.6337,0.5493,0.4094
35.0,Male,0.8202,0.1536,0.434,0.9159,0.0841,0.566,0.561,0.8673,0.6749,0.4894
35.0,Female,0.5469,0.3714,0.4057,0.6547,0.3453,0.5943,0.4725,0.5909,0.5302,0.4365
40.0,Male,0.8165,0.1573,0.434,0.9112,0.0888,0.566,0.5476,0.8667,0.6726,0.4842
40.0,Female,0.5265,0.4449,0.4696,0.5769,0.4231,0.5304,0.4954,0.5515,0.5232,0.4821
45.0,Male,0.8202,0.1536,0.434,0.9159,0.0841,0.566,0.561,0.8673,0.6749,0.4894
45.0,Female,0.4939,0.551,0.544,0.4417,0.5583,0.456,0.5037,0.4818,0.4928,0.5231
50.0,Male,0.8202,0.1461,0.4151,0.9206,0.0794,0.5849,0.5641,0.864,0.6678,0.4783
50.0,Female,0.4898,0.6327,0.6154,0.3478,0.6522,0.3846,0.5161,0.4444,0.4816,0.5614
55.00000000000001,Male,0.809,0.1573,0.4151,0.9065,0.0935,0.5849,0.5238,0.8622,0.6608,0.4632
55.00000000000001,Female,0.5061,0.7184,0.7037,0.2636,0.7364,0.2963,0.5398,0.4203,0.4837,0.6109
60.0,Male,0.8202,0.1536,0.434,0.9159,0.0841,0.566,0.561,0.8673,0.6749,0.4894
60.0,Female,0.5551,0.8,0.7881,0.1809,0.8191,0.2119,0.6071,0.3469,0.4845,0.6859
65.0,Male,0.809,0.1648,0.434,0.9019,0.0981,0.566,0.5227,0.8655,0.6679,0.4742
65.0,Female,0.6041,0.8694,0.858,0.1084,0.8916,0.142,0.6526,0.2812,0.4832,0.7413
70.0,Male,0.824,0.1573,0.4528,0.9159,0.0841,0.5472,0.5714,0.8711,0.6844,0.5053
70.0,Female,0.6408,0.8939,0.8876,0.0921,0.9079,0.1124,0.6849,0.2692,0.4898,0.7732
