Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0005,0.0351,0.0324
5.0,0.0636,0.1208,0.1745
10.0,0.0056,0.0564,0.0818
15.0,0.0211,0.1227,0.1837
20.0,0.0674,0.1195,0.2614
25.0,0.0788,0.1305,0.2654
30.0,0.0481,0.1553,0.2628
35.0,0.0674,0.1375,0.2713
40.0,0.1564,0.245,0.5308
45.0,0.191,0.2774,0.5509
50.0,0.2447,0.3193,0.5229
55.00000000000001,0.2717,0.3454,0.4912
60.0,0.2782,0.4661,0.5622
65.0,0.3042,0.546,0.7426
70.0,0.42,0.5961,0.9259
