Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8526,0.1088,0.3922,0.953,0.047,0.6078,0.6452,0.878,0.6726,0.4878
0.0,Female,0.8414,0.0969,0.325,0.9519,0.0481,0.675,0.5909,0.8683,0.6384,0.4194
5.0,Male,0.8456,0.0807,0.2941,0.9658,0.0342,0.7059,0.6522,0.8626,0.63,0.4054
5.0,Female,0.7753,0.1189,0.2857,0.9357,0.0643,0.7143,0.5926,0.8,0.6107,0.3855
10.0,Male,0.8456,0.0877,0.3137,0.9615,0.0385,0.6863,0.64,0.8654,0.6376,0.4211
10.0,Female,0.7093,0.1278,0.2154,0.9074,0.0926,0.7846,0.4828,0.7424,0.5614,0.2979
15.0,Male,0.8456,0.1018,0.3529,0.953,0.047,0.6471,0.6207,0.8711,0.653,0.45
15.0,Female,0.6696,0.1454,0.2308,0.8993,0.1007,0.7692,0.5455,0.6907,0.565,0.3243
20.0,Male,0.8421,0.0912,0.3137,0.9573,0.0427,0.6863,0.6154,0.8649,0.6355,0.4156
20.0,Female,0.6476,0.1806,0.2706,0.8732,0.1268,0.7294,0.561,0.6667,0.5719,0.3651
25.0,Male,0.8421,0.0842,0.2941,0.9615,0.0385,0.7059,0.625,0.8621,0.6278,0.4
25.0,Female,0.6211,0.1938,0.2857,0.876,0.124,0.7143,0.6364,0.6175,0.5808,0.3944
30.0,Male,0.8526,0.1228,0.4314,0.9444,0.0556,0.5686,0.6286,0.884,0.6879,0.5116
30.0,Female,0.5991,0.207,0.3036,0.887,0.113,0.6964,0.7234,0.5667,0.5953,0.4277
35.0,Male,0.8491,0.1123,0.3922,0.9487,0.0513,0.6078,0.625,0.8775,0.6704,0.4819
35.0,Female,0.5639,0.2335,0.3115,0.8571,0.1429,0.6885,0.717,0.5172,0.5843,0.4343
40.0,Male,0.8351,0.1474,0.451,0.9188,0.0812,0.549,0.5476,0.8848,0.6849,0.4946
40.0,Female,0.5463,0.2731,0.3435,0.8229,0.1771,0.6565,0.7258,0.4788,0.5832,0.4663
45.0,Male,0.8456,0.1228,0.4118,0.9402,0.0598,0.5882,0.6,0.88,0.676,0.4884
45.0,Female,0.5242,0.3216,0.3741,0.7614,0.2386,0.6259,0.7123,0.4351,0.5677,0.4906
50.0,Male,0.8316,0.1579,0.4706,0.9103,0.0897,0.5294,0.5333,0.8875,0.6904,0.5
50.0,Female,0.5286,0.3656,0.4178,0.7284,0.2716,0.5822,0.7349,0.4097,0.5731,0.5328
55.00000000000001,Male,0.8,0.2035,0.5098,0.8632,0.1368,0.4902,0.4483,0.8899,0.6865,0.4771
55.00000000000001,Female,0.5154,0.4229,0.4539,0.64,0.36,0.5461,0.7188,0.3664,0.547,0.5565
60.0,Male,0.786,0.2456,0.5882,0.8291,0.1709,0.4118,0.4286,0.9023,0.7086,0.4959
60.0,Female,0.5154,0.533,0.5342,0.4697,0.5303,0.4658,0.7107,0.2925,0.5019,0.6099
65.0,Male,0.7965,0.2351,0.5882,0.8419,0.1581,0.4118,0.4478,0.9037,0.7151,0.5085
65.0,Female,0.5595,0.5947,0.6048,0.4333,0.5667,0.3952,0.7481,0.2826,0.5191,0.6689
70.0,Male,0.786,0.2456,0.5882,0.8291,0.1709,0.4118,0.4286,0.9023,0.7086,0.4959
70.0,Female,0.6035,0.6079,0.6364,0.4902,0.5098,0.3636,0.8116,0.2809,0.5633,0.7134
