Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8421,0.1404,0.451,0.9274,0.0726,0.549,0.575,0.8857,0.6892,0.5055
0.0,Female,0.837,0.1718,0.525,0.9037,0.0963,0.475,0.5385,0.8989,0.7144,0.5316
5.0,Male,0.8351,0.1544,0.4706,0.9145,0.0855,0.5294,0.5455,0.888,0.6926,0.5053
5.0,Female,0.7753,0.207,0.4643,0.8772,0.1228,0.5357,0.5532,0.8333,0.6707,0.5049
10.0,Male,0.8351,0.1474,0.451,0.9188,0.0812,0.549,0.5476,0.8848,0.6849,0.4946
10.0,Female,0.7137,0.2379,0.4154,0.8333,0.1667,0.5846,0.5,0.7803,0.6244,0.4538
15.0,Male,0.8281,0.1404,0.4118,0.9188,0.0812,0.5882,0.525,0.8776,0.6653,0.4615
15.0,Female,0.6828,0.2643,0.4231,0.8188,0.1812,0.5769,0.55,0.7305,0.6209,0.4783
20.0,Male,0.8246,0.1649,0.4706,0.9017,0.0983,0.5294,0.5106,0.8866,0.6861,0.4898
20.0,Female,0.6608,0.3348,0.4941,0.7606,0.2394,0.5059,0.5526,0.7152,0.6273,0.5217
25.0,Male,0.8281,0.1544,0.451,0.9103,0.0897,0.549,0.5227,0.8838,0.6806,0.4842
25.0,Female,0.6211,0.37,0.4898,0.7209,0.2791,0.5102,0.5714,0.6503,0.6054,0.5275
30.0,Male,0.8246,0.1579,0.451,0.906,0.094,0.549,0.5111,0.8833,0.6785,0.4792
30.0,Female,0.5815,0.4009,0.4821,0.6783,0.3217,0.5179,0.5934,0.5735,0.5802,0.532
35.0,Male,0.8281,0.1544,0.451,0.9103,0.0897,0.549,0.5227,0.8838,0.6806,0.4842
35.0,Female,0.5639,0.4449,0.5082,0.6286,0.3714,0.4918,0.6139,0.5238,0.5684,0.5561
40.0,Male,0.8386,0.1439,0.451,0.9231,0.0769,0.549,0.561,0.8852,0.687,0.5
40.0,Female,0.5374,0.5022,0.5344,0.5417,0.4583,0.4656,0.614,0.4602,0.538,0.5714
45.0,Male,0.8421,0.1404,0.451,0.9274,0.0726,0.549,0.575,0.8857,0.6892,0.5055
45.0,Female,0.5595,0.6035,0.6331,0.4432,0.5568,0.3669,0.6423,0.4333,0.5381,0.6377
50.0,Male,0.8316,0.1579,0.4706,0.9103,0.0897,0.5294,0.5333,0.8875,0.6904,0.5
50.0,Female,0.5639,0.6564,0.6712,0.3704,0.6296,0.3288,0.6577,0.3846,0.5208,0.6644
55.00000000000001,Male,0.8246,0.1509,0.4314,0.9103,0.0897,0.5686,0.5116,0.8802,0.6708,0.4681
55.00000000000001,Female,0.5991,0.7269,0.7434,0.3067,0.6933,0.2566,0.6848,0.371,0.525,0.7129
60.0,Male,0.8351,0.1404,0.4314,0.9231,0.0769,0.5686,0.55,0.8816,0.6772,0.4835
60.0,Female,0.6123,0.8062,0.795,0.1667,0.8333,0.205,0.6995,0.25,0.4808,0.7442
65.0,Male,0.8351,0.1544,0.4706,0.9145,0.0855,0.5294,0.5455,0.888,0.6926,0.5053
65.0,Female,0.6696,0.8458,0.8503,0.1667,0.8333,0.1497,0.7396,0.2857,0.5085,0.7911
70.0,Male,0.8351,0.1404,0.4314,0.9231,0.0769,0.5686,0.55,0.8816,0.6772,0.4835
70.0,Female,0.7137,0.8678,0.875,0.1569,0.8431,0.125,0.7817,0.2667,0.5159,0.8257
