Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0601,0.0866,0.0673
5.0,0.0039,0.0332,0.1002
10.0,0.025,0.0674,0.1925
15.0,0.0363,0.061,0.3283
20.0,0.1192,0.2685,0.3069
25.0,0.1105,0.2589,0.3779
30.0,0.1475,0.3652,0.3748
35.0,0.086,0.2505,0.3115
40.0,0.1217,0.3228,0.3768
45.0,0.1754,0.3717,0.439
50.0,0.1836,0.3124,0.3874
55.00000000000001,0.1763,0.3341,0.2517
60.0,0.2998,0.4512,0.3105
65.0,0.345,0.5609,0.2845
70.0,0.4423,0.7331,0.2946
