Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0386,0.0959,0.1093
5.0,0.0063,0.1445,0.1478
10.0,0.0015,0.1525,0.1291
15.0,0.0178,0.2212,0.2329
20.0,0.0359,0.252,0.2425
25.0,0.0723,0.2671,0.2882
30.0,0.137,0.2654,0.3154
35.0,0.2178,0.2895,0.3649
40.0,0.2876,0.3699,0.3674
45.0,0.3974,0.5842,0.4428
50.0,0.4866,0.7731,0.4676
55.00000000000001,0.5611,0.9315,0.4579
60.0,0.6464,1.0891,0.5665
65.0,0.7046,1.2175,0.7142
70.0,0.7366,1.2586,0.7154
