Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0081,0.1526,0.2046
5.0,0.0613,0.2075,0.0497
10.0,0.0191,0.0609,0.1293
15.0,0.0327,0.0886,0.2287
20.0,0.1314,0.2389,0.0976
25.0,0.1736,0.2828,0.2267
30.0,0.1236,0.1721,0.1821
35.0,0.0957,0.0788,0.2693
40.0,0.1185,0.1276,0.3251
45.0,0.1614,0.1784,0.3634
50.0,0.2266,0.3208,0.4239
55.00000000000001,0.2394,0.3236,0.5331
60.0,0.3317,0.5128,0.6211
65.0,0.4017,0.6333,0.7026
70.0,0.4038,0.6303,0.9662
