Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8473,0.1091,0.3889,0.9593,0.0407,0.6111,0.7,0.8653,0.6741,0.5
0.0,Female,0.8481,0.1139,0.3784,0.935,0.065,0.6216,0.5185,0.8905,0.6567,0.4375
5.0,Male,0.8291,0.1127,0.3519,0.9457,0.0543,0.6481,0.6129,0.8566,0.6488,0.4471
5.0,Female,0.8059,0.135,0.3478,0.9162,0.0838,0.6522,0.5,0.8537,0.632,0.4103
10.0,Male,0.8364,0.0691,0.2593,0.9774,0.0226,0.7407,0.7368,0.8438,0.6183,0.3836
10.0,Female,0.7764,0.097,0.2321,0.9448,0.0552,0.7679,0.5652,0.7991,0.5884,0.3291
15.0,Male,0.8327,0.08,0.2778,0.9683,0.0317,0.7222,0.6818,0.8458,0.6231,0.3947
15.0,Female,0.7468,0.1266,0.2656,0.9249,0.0751,0.7344,0.5667,0.7729,0.5952,0.3617
20.0,Male,0.8218,0.1709,0.4815,0.905,0.095,0.5185,0.5532,0.8772,0.6932,0.5149
20.0,Female,0.6456,0.3797,0.5395,0.6957,0.3043,0.4605,0.4556,0.7619,0.6176,0.494
25.0,Male,0.8327,0.0727,0.2593,0.9729,0.0271,0.7407,0.7,0.8431,0.6161,0.3784
25.0,Female,0.6793,0.1224,0.2169,0.9286,0.0714,0.7831,0.6207,0.6875,0.5727,0.3214
30.0,Male,0.8291,0.0764,0.2593,0.9683,0.0317,0.7407,0.6667,0.8425,0.6138,0.3733
30.0,Female,0.6118,0.2068,0.2584,0.8243,0.1757,0.7416,0.4694,0.6489,0.5414,0.3333
35.0,Male,0.8291,0.0764,0.2593,0.9683,0.0317,0.7407,0.6667,0.8425,0.6138,0.3733
35.0,Female,0.5738,0.27,0.3131,0.7609,0.2391,0.6869,0.4844,0.6069,0.537,0.3804
40.0,Male,0.8218,0.0764,0.2407,0.9638,0.0362,0.7593,0.619,0.8386,0.6023,0.3467
40.0,Female,0.5654,0.173,0.213,0.8605,0.1395,0.787,0.561,0.5663,0.5367,0.3087
45.0,Male,0.8255,0.08,0.2593,0.9638,0.0362,0.7407,0.6364,0.8419,0.6115,0.3684
45.0,Female,0.5232,0.2236,0.2458,0.7983,0.2017,0.7542,0.5472,0.5163,0.522,0.3392
50.0,Male,0.8218,0.0982,0.2963,0.9502,0.0498,0.7037,0.5926,0.8468,0.6233,0.3951
50.0,Female,0.5401,0.2827,0.3333,0.7748,0.2252,0.6667,0.6269,0.5059,0.5541,0.4352
55.00000000000001,Male,0.8364,0.1418,0.4444,0.9321,0.0679,0.5556,0.6154,0.8729,0.6883,0.5161
55.00000000000001,Female,0.5274,0.3586,0.4015,0.7,0.3,0.5985,0.6471,0.4605,0.5507,0.4955
60.0,Male,0.8364,0.1273,0.4074,0.9412,0.0588,0.5926,0.6286,0.8667,0.6743,0.4944
60.0,Female,0.5274,0.3966,0.4392,0.6742,0.3258,0.5608,0.6915,0.4196,0.5567,0.5372
65.0,Male,0.8218,0.1927,0.537,0.8914,0.1086,0.463,0.5472,0.8874,0.7142,0.5421
65.0,Female,0.5359,0.5063,0.5309,0.5467,0.4533,0.4691,0.7167,0.3504,0.5388,0.6099
70.0,Male,0.8109,0.1964,0.5185,0.8824,0.1176,0.4815,0.5185,0.8824,0.7004,0.5185
70.0,Female,0.5823,0.6371,0.6477,0.3934,0.6066,0.3523,0.755,0.2791,0.5206,0.6972
