Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
0.0,Female,0.8798,0.103,0.4474,0.9641,0.0359,0.5526,0.7083,0.8995,0.7057,0.5484
5.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
5.0,Female,0.8541,0.103,0.3864,0.963,0.037,0.6136,0.7083,0.8708,0.6747,0.5
10.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
10.0,Female,0.8155,0.103,0.3208,0.9611,0.0389,0.6792,0.7083,0.8278,0.6409,0.4416
15.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
15.0,Female,0.7811,0.103,0.2787,0.9593,0.0407,0.7213,0.7083,0.7895,0.619,0.4
20.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
20.0,Female,0.7382,0.103,0.2394,0.9568,0.0432,0.7606,0.7083,0.7416,0.5981,0.3579
25.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
25.0,Female,0.7082,0.103,0.2179,0.9548,0.0452,0.7821,0.7083,0.7081,0.5864,0.3333
30.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
30.0,Female,0.6824,0.103,0.2093,0.9592,0.0408,0.7907,0.75,0.6746,0.5842,0.3273
35.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
35.0,Female,0.6352,0.103,0.198,0.9697,0.0303,0.802,0.8333,0.6124,0.5839,0.32
40.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
40.0,Female,0.588,0.103,0.1786,0.9669,0.0331,0.8214,0.8333,0.5598,0.5728,0.2941
45.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
45.0,Female,0.5622,0.103,0.175,0.9735,0.0265,0.825,0.875,0.5263,0.5742,0.2917
50.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
50.0,Female,0.5193,0.103,0.1615,0.9709,0.0291,0.8385,0.875,0.4785,0.5662,0.2727
55.00000000000001,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
55.00000000000001,Female,0.4635,0.103,0.1469,0.9667,0.0333,0.8531,0.875,0.4163,0.5568,0.2515
60.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
60.0,Female,0.4335,0.103,0.1447,0.9753,0.0247,0.8553,0.9167,0.378,0.56,0.25
65.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
65.0,Female,0.3863,0.103,0.135,0.9714,0.0286,0.865,0.9167,0.3254,0.5532,0.2353
70.0,Male,0.8208,0.1111,0.3208,0.9381,0.0619,0.6792,0.5484,0.8548,0.6294,0.4048
70.0,Female,0.3176,0.103,0.1229,0.963,0.037,0.8771,0.9167,0.2488,0.5429,0.2167
