Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0129,0.0628,0.1669
5.0,0.0129,0.0628,0.1669
10.0,0.0129,0.0628,0.1669
15.0,0.0129,0.0628,0.1669
20.0,0.0129,0.0628,0.1669
25.0,0.0129,0.0628,0.1669
30.0,0.0129,0.0628,0.1669
35.0,0.0129,0.0628,0.1669
40.0,0.0129,0.0628,0.1669
45.0,0.0129,0.0628,0.1669
50.0,0.0129,0.0628,0.1669
55.00000000000001,0.0129,0.0628,0.1669
60.0,0.0129,0.0628,0.1669
65.0,0.0129,0.0628,0.1669
70.0,0.0129,0.0628,0.1669
