Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.031,0.1365,0.1722
5.0,0.0453,0.1517,0.1682
10.0,0.0491,0.1562,0.1717
15.0,0.0489,0.1558,0.169
20.0,0.0489,0.1558,0.169
25.0,0.0566,0.1649,0.1757
30.0,0.0604,0.1694,0.179
35.0,0.0759,0.1881,0.1946
40.0,0.1225,0.2154,0.2281
45.0,0.1997,0.2934,0.2595
50.0,0.4606,0.7223,0.3411
55.00000000000001,0.6448,0.9811,0.3806
60.0,0.7147,1.1051,0.4914
65.0,0.8486,1.4203,1.4144
70.0,0.9681,1.855,1.5409
