Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
0.0,Female,0.8408,0.0,0.0,1.0,0.0,1.0,0.0,0.8408,0.5,0.0
5.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
5.0,Female,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.8,0.5,0.0
10.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
10.0,Female,0.7551,0.0,0.0,1.0,0.0,1.0,0.0,0.7551,0.5,0.0
15.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
15.0,Female,0.6898,0.0,0.0,1.0,0.0,1.0,0.0,0.6898,0.5,0.0
20.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
20.0,Female,0.6653,0.0,0.0,1.0,0.0,1.0,0.0,0.6653,0.5,0.0
25.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
25.0,Female,0.6122,0.0,0.0,1.0,0.0,1.0,0.0,0.6122,0.5,0.0
30.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
30.0,Female,0.5714,0.0,0.0,1.0,0.0,1.0,0.0,0.5714,0.5,0.0
35.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
35.0,Female,0.5224,0.0,0.0,1.0,0.0,1.0,0.0,0.5224,0.5,0.0
40.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
40.0,Female,0.4898,0.0,0.0,1.0,0.0,1.0,0.0,0.4898,0.5,0.0
45.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
45.0,Female,0.4408,0.0,0.0,1.0,0.0,1.0,0.0,0.4408,0.5,0.0
50.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
50.0,Female,0.3959,0.0,0.0,1.0,0.0,1.0,0.0,0.3959,0.5,0.0
55.00000000000001,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
55.00000000000001,Female,0.3673,0.0,0.0,1.0,0.0,1.0,0.0,0.3673,0.5,0.0
60.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
60.0,Female,0.3143,0.0,0.0,1.0,0.0,1.0,0.0,0.3143,0.5,0.0
65.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
65.0,Female,0.2939,0.0,0.0,1.0,0.0,1.0,0.0,0.2939,0.5,0.0
70.0,Male,0.8052,0.0,0.0,1.0,0.0,1.0,0.0,0.8052,0.5,0.0
70.0,Female,0.2449,0.0,0.0,1.0,0.0,1.0,0.0,0.2449,0.5,0.0
