Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0167,0.1563,0.1409
5.0,0.0167,0.2672,0.1704
10.0,0.0167,0.3475,0.1998
15.0,0.0167,0.4016,0.2291
20.0,0.0167,0.4052,0.2724
25.0,0.0167,0.4333,0.3447
30.0,0.0167,0.4351,0.393
35.0,0.0167,0.4798,0.4409
40.0,0.0167,0.4959,0.5073
45.0,0.0167,0.5375,0.6035
50.0,0.0167,0.5417,0.682
55.00000000000001,0.0167,0.523,0.7607
60.0,0.0167,0.5418,0.9055
65.0,0.0167,0.5953,1.0018
70.0,0.0167,0.5485,1.0867
