Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
0.0,Female,0.728,0.3218,0.6585,0.7409,0.2591,0.3415,0.3214,0.9209,0.6997,0.432
5.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
5.0,Female,0.7011,0.3218,0.56,0.7346,0.2654,0.44,0.3333,0.8757,0.6473,0.4179
10.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
10.0,Female,0.6782,0.3218,0.5,0.7291,0.2709,0.5,0.3452,0.8362,0.6145,0.4085
15.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
15.0,Female,0.6667,0.3218,0.4789,0.7368,0.2632,0.5211,0.4048,0.791,0.6079,0.4387
20.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
20.0,Female,0.6628,0.3218,0.4762,0.7514,0.2486,0.5238,0.4762,0.7514,0.6138,0.4762
25.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
25.0,Female,0.636,0.3218,0.4409,0.744,0.256,0.5591,0.4881,0.7062,0.5925,0.4633
30.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
30.0,Female,0.6015,0.3218,0.4038,0.7325,0.2675,0.5962,0.5,0.6497,0.5682,0.4468
35.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
35.0,Female,0.5824,0.3218,0.3913,0.7329,0.2671,0.6087,0.5357,0.6045,0.5621,0.4523
40.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
40.0,Female,0.5709,0.3218,0.3889,0.7407,0.2593,0.6111,0.5833,0.565,0.5648,0.4667
45.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
45.0,Female,0.5441,0.3218,0.3741,0.7377,0.2623,0.6259,0.619,0.5085,0.5559,0.4664
50.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
50.0,Female,0.5402,0.3218,0.3784,0.7522,0.2478,0.6216,0.6667,0.4802,0.5653,0.4828
55.00000000000001,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
55.00000000000001,Female,0.4981,0.3218,0.3576,0.7396,0.2604,0.6424,0.7024,0.4011,0.5486,0.4739
60.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
60.0,Female,0.4789,0.3218,0.3523,0.7412,0.2588,0.6477,0.7381,0.3559,0.5467,0.4769
65.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
65.0,Female,0.4559,0.3218,0.3441,0.7333,0.2667,0.6559,0.7619,0.3107,0.5387,0.4741
70.0,Male,0.7968,0.2908,0.72,0.8159,0.1841,0.28,0.4932,0.9213,0.768,0.5854
70.0,Female,0.4406,0.3218,0.3385,0.7246,0.2754,0.6615,0.7738,0.2825,0.5316,0.471
