Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8545,0.1673,0.5556,0.9276,0.0724,0.4444,0.6522,0.8952,0.7416,0.6
0.0,Female,0.8481,0.1561,0.5135,0.91,0.09,0.4865,0.5135,0.91,0.7118,0.5135
5.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
5.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
10.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
10.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
15.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
15.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
20.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
20.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
25.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
25.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
30.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
30.0,Female,0.8481,0.0042,0.027,1.0,0.0,0.973,1.0,0.8475,0.5135,0.0526
35.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
35.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
40.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
40.0,Female,0.8439,0.0,0.0,1.0,0.0,1.0,0.0,0.8439,0.5,0.0
45.0,Male,0.8036,0.0,0.0,1.0,0.0,1.0,0.0,0.8036,0.5,0.0
45.0,Female,0.865,0.0464,0.2162,0.985,0.015,0.7838,0.7273,0.8717,0.6006,0.3333
50.0,Male,0.8036,0.1309,0.3333,0.9186,0.0814,0.6667,0.5,0.8494,0.6259,0.4
50.0,Female,0.789,0.2658,0.6757,0.81,0.19,0.3243,0.3968,0.931,0.7428,0.5
55.00000000000001,Male,0.8182,0.08,0.2407,0.9593,0.0407,0.7593,0.5909,0.8379,0.6,0.3421
55.00000000000001,Female,0.8186,0.2363,0.6757,0.845,0.155,0.3243,0.4464,0.9337,0.7603,0.5376
60.0,Male,0.8145,0.2655,0.7037,0.8416,0.1584,0.2963,0.5205,0.9208,0.7727,0.5984
60.0,Female,0.6414,0.4641,0.8378,0.605,0.395,0.1622,0.2818,0.9528,0.7214,0.4218
65.0,Male,0.7964,0.16,0.3889,0.8959,0.1041,0.6111,0.4773,0.8571,0.6424,0.4286
65.0,Female,0.4684,0.6624,0.9189,0.385,0.615,0.0811,0.2166,0.9625,0.652,0.3505
70.0,Male,0.8073,0.1491,0.3889,0.9095,0.0905,0.6111,0.5122,0.859,0.6492,0.4421
70.0,Female,0.4093,0.7215,0.9189,0.315,0.685,0.0811,0.1988,0.9545,0.617,0.3269
