Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0,0.0,0.0027
5.0,0.0,0.0,0.0027
10.0,0.0,0.0,0.0027
15.0,0.0,0.0,0.0027
20.0,0.0,0.0,0.0027
25.0,0.0,0.0,0.0027
30.0,0.0,0.0,0.0027
35.0,0.0,0.0,0.0027
40.0,0.0113,0.0797,0.1884
45.0,0.055,0.2098,0.0788
50.0,0.1595,0.261,0.2153
55.00000000000001,0.2085,0.4742,0.2531
60.0,0.2639,0.4199,0.1859
65.0,0.4796,0.7409,0.272
70.0,0.6179,0.9437,0.2927
