Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
0.0,Female,0.8369,0.0,0.0,1.0,0.0,1.0,0.0,0.8369,0.5,0.0
5.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
5.0,Female,0.8112,0.0,0.0,1.0,0.0,1.0,0.0,0.8112,0.5,0.0
10.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
10.0,Female,0.7725,0.0,0.0,1.0,0.0,1.0,0.0,0.7725,0.5,0.0
15.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
15.0,Female,0.7382,0.0,0.0,1.0,0.0,1.0,0.0,0.7382,0.5,0.0
20.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
20.0,Female,0.6953,0.0,0.0,1.0,0.0,1.0,0.0,0.6953,0.5,0.0
25.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
25.0,Female,0.6652,0.0,0.0,1.0,0.0,1.0,0.0,0.6652,0.5,0.0
30.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
30.0,Female,0.6309,0.0,0.0,1.0,0.0,1.0,0.0,0.6309,0.5,0.0
35.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
35.0,Female,0.5665,0.0,0.0,1.0,0.0,1.0,0.0,0.5665,0.5,0.0
40.0,Male,0.81,0.0,0.0,1.0,0.0,1.0,0.0,0.81,0.5,0.0
40.0,Female,0.5322,0.0129,0.0268,1.0,0.0,0.9732,1.0,0.5261,0.5134,0.0522
45.0,Male,0.81,0.086,0.2264,0.9469,0.0531,0.7736,0.5,0.8392,0.5867,0.3117
45.0,Female,0.5322,0.2704,0.3083,0.7699,0.2301,0.6917,0.5873,0.5118,0.5391,0.4044
50.0,Male,0.828,0.0968,0.3019,0.9513,0.0487,0.6981,0.5926,0.8532,0.6266,0.4
50.0,Female,0.5236,0.3133,0.3538,0.7379,0.2621,0.6462,0.6301,0.475,0.5459,0.4532
55.00000000000001,Male,0.8208,0.0753,0.2264,0.9602,0.0398,0.7736,0.5714,0.8411,0.5933,0.3243
55.00000000000001,Female,0.485,0.2704,0.3007,0.7778,0.2222,0.6993,0.6825,0.4118,0.5392,0.4175
60.0,Male,0.8172,0.1577,0.434,0.9071,0.0929,0.566,0.5227,0.8723,0.6705,0.4742
60.0,Female,0.4979,0.4077,0.4276,0.6296,0.3704,0.5724,0.6842,0.3696,0.5286,0.5263
65.0,Male,0.724,0.3011,0.566,0.7611,0.2389,0.434,0.3571,0.8821,0.6635,0.438
65.0,Female,0.6309,0.7253,0.7546,0.3429,0.6571,0.2454,0.7278,0.375,0.5487,0.741
70.0,Male,0.7527,0.2724,0.566,0.7965,0.2035,0.434,0.3947,0.8867,0.6812,0.4651
70.0,Female,0.6695,0.8155,0.8156,0.1852,0.8148,0.1844,0.7684,0.2326,0.5004,0.7913
