Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.031,0.1365,0.1722
5.0,0.0453,0.2586,0.2059
10.0,0.0491,0.3311,0.2418
15.0,0.0489,0.3294,0.2207
20.0,0.0489,0.3068,0.1851
25.0,0.0566,0.3336,0.224
30.0,0.0604,0.3818,0.2972
35.0,0.0759,0.3982,0.3717
40.0,0.1225,0.4073,0.4291
45.0,0.1997,0.4429,0.4896
50.0,0.4606,0.5844,0.5181
55.00000000000001,0.6448,0.9439,0.5798
60.0,0.7147,1.0573,0.4306
65.0,0.8486,1.4203,0.9157
70.0,0.9681,1.855,0.9624
