Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0167,0.1563,0.1409
5.0,0.0089,0.2769,0.1809
10.0,0.0084,0.3382,0.1941
15.0,0.0072,0.4171,0.2494
20.0,0.0114,0.4144,0.2583
25.0,0.0233,0.4649,0.3199
30.0,0.0322,0.4109,0.3885
35.0,0.0636,0.4418,0.431
40.0,0.2509,0.4667,0.4345
45.0,0.507,0.6399,0.4446
50.0,0.6499,0.9264,0.5657
55.00000000000001,0.7203,1.0747,0.6661
60.0,0.809,1.2908,0.6859
65.0,0.8971,1.6041,0.9266
70.0,0.9504,1.8191,0.9564
