Flip Percentage,Group,Metric,Before Mean,Before SE,After Mean,After SE
30.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
35.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
40.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
45.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
50.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
55.00000000000001,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
60.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
65.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
70.0,Male,ROC AUC,0.73269,0.013254478907565969,0.52522,0.024065289895984585
0.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
5.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
10.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
15.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
20.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
25.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
30.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
35.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
40.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
45.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
50.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
55.00000000000001,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
60.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
65.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
70.0,Male,F1,0.51499,0.019643056166379905,0.06416999999999999,0.05968072469399143
0.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
5.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
10.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
15.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
20.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
25.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
30.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
35.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
40.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
45.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
50.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
55.00000000000001,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
60.0,Female,Accuracy,0.7402899999999999,0.008909451286259,0.83369,0.005492266279860156
