Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0,0.0,0.0344
5.0,0.0,0.0,0.0344
10.0,0.0,0.0,0.0344
15.0,0.0,0.0,0.0344
20.0,0.0105,0.0545,1.0258
25.0,0.0,0.0,0.0344
30.0,0.0,0.0,0.0344
35.0,0.0,0.0,0.0344
40.0,0.0115,0.0618,0.2403
45.0,0.0654,0.2751,0.199
50.0,0.0694,0.3305,0.0935
55.00000000000001,0.2244,0.588,0.2096
60.0,0.2982,0.526,0.2343
65.0,0.5694,0.9966,0.3607
70.0,0.7242,1.2801,0.3678
