Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0112,0.0597,0.1535
5.0,0.0112,0.1105,0.1048
10.0,0.0112,0.1498,0.0908
15.0,0.0112,0.1833,0.0988
20.0,0.0112,0.2288,0.1737
25.0,0.0112,0.2599,0.2087
30.0,0.0112,0.2834,0.2387
35.0,0.0112,0.3177,0.2887
40.0,0.0112,0.3447,0.3337
45.0,0.0112,0.3384,0.4277
50.0,0.0112,0.3257,0.5118
55.00000000000001,0.0112,0.339,0.5888
60.0,0.0112,0.3592,0.6438
65.0,0.0112,0.3718,0.7358
70.0,0.0112,0.3749,0.8499
