Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
0.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
5.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
5.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
10.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
10.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
15.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
15.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
20.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
20.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
25.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
25.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
30.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
30.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
35.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
35.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
40.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
40.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
45.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
45.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
50.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
50.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
55.00000000000001,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
55.00000000000001,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
60.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
60.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
65.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
65.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
70.0,Male,0.7509,0.3298,0.7255,0.7564,0.2436,0.2745,0.3936,0.9267,0.741,0.5103
70.0,Female,0.7445,0.3348,0.725,0.7487,0.2513,0.275,0.3816,0.9272,0.7368,0.5
