Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0,0.0,0.0421
5.0,0.0,0.0,0.0421
10.0,0.0,0.0,0.0421
15.0,0.0,0.0,0.0421
20.0,0.0,0.0,0.0421
25.0,0.0,0.0,0.0421
30.0,0.0,0.0,0.0421
35.0,0.0,0.0,0.0421
40.0,0.0,0.0,0.0421
45.0,0.0,0.0,0.0421
50.0,0.0,0.0,0.0421
55.00000000000001,0.0,0.0,0.0421
60.0,0.0,0.0,0.0421
65.0,0.0,0.0,0.0421
70.0,0.0,0.0,0.0421
