Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
0.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
5.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
5.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
10.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
10.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
15.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
15.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
20.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
20.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
25.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
25.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
30.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
30.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
35.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
35.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
40.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
40.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
45.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
45.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
50.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
50.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
55.00000000000001,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
55.00000000000001,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
60.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
60.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
65.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
65.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
70.0,Male,0.7368,0.312,0.6667,0.7489,0.2511,0.3333,0.3133,0.929,0.7078,0.4262
70.0,Female,0.752,0.3618,0.7692,0.7474,0.2526,0.2308,0.4494,0.9236,0.7583,0.5674
