Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.1065,0.2012,0.0301
5.0,0.1085,0.2051,0.0341
10.0,0.0997,0.2093,0.0631
15.0,0.0994,0.2092,0.064
20.0,0.0864,0.1944,0.0798
25.0,0.0742,0.1584,0.0745
30.0,0.0739,0.1583,0.0748
35.0,0.0769,0.1626,0.0715
40.0,0.0541,0.1344,0.0954
45.0,0.0622,0.1427,0.1489
50.0,0.3497,0.5327,0.2442
55.00000000000001,0.4908,0.7655,0.3025
60.0,0.6763,1.0961,0.3647
65.0,0.8294,1.4975,0.35
70.0,0.8635,1.5824,0.4051
