Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7416,0.3333,0.6923,0.7535,0.2465,0.3077,0.4045,0.9101,0.7229,0.5106
0.0,Female,0.7429,0.3265,0.7179,0.7476,0.2524,0.2821,0.35,0.9333,0.7328,0.4706
5.0,Male,0.7378,0.3371,0.6923,0.7488,0.2512,0.3077,0.4,0.9096,0.7206,0.507
5.0,Female,0.7388,0.3306,0.7179,0.7427,0.2573,0.2821,0.3457,0.9329,0.7303,0.4667
10.0,Male,0.7341,0.3408,0.6923,0.7442,0.2558,0.3077,0.3956,0.9091,0.7182,0.5035
10.0,Female,0.7265,0.3429,0.7179,0.7282,0.2718,0.2821,0.3333,0.9317,0.7231,0.4553
15.0,Male,0.7341,0.3408,0.6923,0.7442,0.2558,0.3077,0.3956,0.9091,0.7182,0.5035
15.0,Female,0.7224,0.3469,0.7179,0.7233,0.2767,0.2821,0.3294,0.9312,0.7206,0.4516
20.0,Male,0.7303,0.3446,0.6923,0.7395,0.2605,0.3077,0.3913,0.9086,0.7159,0.5
20.0,Female,0.7184,0.351,0.7179,0.7184,0.2816,0.2821,0.3256,0.9308,0.7182,0.448
25.0,Male,0.7416,0.3333,0.6923,0.7535,0.2465,0.3077,0.4045,0.9101,0.7229,0.5106
25.0,Female,0.7184,0.351,0.7179,0.7184,0.2816,0.2821,0.3256,0.9308,0.7182,0.448
30.0,Male,0.7416,0.3333,0.6923,0.7535,0.2465,0.3077,0.4045,0.9101,0.7229,0.5106
30.0,Female,0.7102,0.3592,0.7179,0.7087,0.2913,0.2821,0.3182,0.9299,0.7133,0.4409
35.0,Male,0.7453,0.3296,0.6923,0.7581,0.2419,0.3077,0.4091,0.9106,0.7252,0.5143
35.0,Female,0.6857,0.3837,0.7179,0.6796,0.3204,0.2821,0.2979,0.9272,0.6988,0.4211
40.0,Male,0.7566,0.3184,0.6923,0.7721,0.2279,0.3077,0.4235,0.9121,0.7322,0.5255
40.0,Female,0.5796,0.5224,0.8205,0.534,0.466,0.1795,0.25,0.9402,0.6772,0.3832
45.0,Male,0.7566,0.3184,0.6923,0.7721,0.2279,0.3077,0.4235,0.9121,0.7322,0.5255
45.0,Female,0.449,0.6694,0.8718,0.3689,0.6311,0.1282,0.2073,0.9383,0.6204,0.335
50.0,Male,0.7753,0.2921,0.6731,0.8,0.2,0.3269,0.4487,0.9101,0.7365,0.5385
50.0,Female,0.2939,0.8571,0.9744,0.165,0.835,0.0256,0.181,0.9714,0.5697,0.3052
55.00000000000001,Male,0.7828,0.2322,0.5385,0.8419,0.1581,0.4615,0.4516,0.8829,0.6902,0.4912
55.00000000000001,Female,0.2204,0.9388,1.0,0.0728,0.9272,0.0,0.1696,1.0,0.5364,0.29
60.0,Male,0.8015,0.176,0.4423,0.8884,0.1116,0.5577,0.4894,0.8682,0.6653,0.4646
60.0,Female,0.1673,0.9918,1.0,0.0097,0.9903,0.0,0.1605,1.0,0.5049,0.2766
65.0,Male,0.794,0.161,0.3846,0.893,0.107,0.6154,0.4651,0.8571,0.6388,0.4211
65.0,Female,0.1592,1.0,1.0,0.0,1.0,0.0,0.1592,0.0,0.5,0.2746
70.0,Male,0.7978,0.1049,0.25,0.9302,0.0698,0.75,0.4643,0.8368,0.5901,0.325
70.0,Female,0.1592,1.0,1.0,0.0,1.0,0.0,0.1592,0.0,0.5,0.2746
