Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
0.0,Female,0.7124,0.3133,0.5789,0.7385,0.2615,0.4211,0.3014,0.9,0.6587,0.3964
5.0,Male,0.6738,0.3584,0.5849,0.6947,0.3053,0.4151,0.31,0.8771,0.6398,0.4052
5.0,Female,0.6652,0.3433,0.5227,0.6984,0.3016,0.4773,0.2875,0.8627,0.6106,0.371
10.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
10.0,Female,0.6524,0.3433,0.4906,0.7,0.3,0.5094,0.325,0.8235,0.5953,0.391
15.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
15.0,Female,0.6223,0.3476,0.4426,0.686,0.314,0.5574,0.3333,0.7763,0.5643,0.3803
20.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
20.0,Female,0.6094,0.3691,0.4648,0.6728,0.3272,0.5352,0.3837,0.7415,0.5688,0.4204
25.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
25.0,Female,0.5966,0.3691,0.4487,0.671,0.329,0.5513,0.407,0.7075,0.5598,0.4268
30.0,Male,0.6774,0.3548,0.5849,0.6991,0.3009,0.4151,0.3131,0.8778,0.642,0.4079
30.0,Female,0.5751,0.382,0.4419,0.6531,0.3469,0.5581,0.427,0.6667,0.5475,0.4343
35.0,Male,0.6846,0.3477,0.5849,0.708,0.292,0.4151,0.3196,0.8791,0.6464,0.4133
35.0,Female,0.5365,0.3906,0.4158,0.6288,0.3712,0.5842,0.4615,0.5845,0.5223,0.4375
40.0,Male,0.6846,0.3477,0.5849,0.708,0.292,0.4151,0.3196,0.8791,0.6464,0.4133
40.0,Female,0.4979,0.4249,0.4196,0.5702,0.4298,0.5804,0.4747,0.5149,0.4949,0.4455
45.0,Male,0.6846,0.3477,0.5849,0.708,0.292,0.4151,0.3196,0.8791,0.6464,0.4133
45.0,Female,0.5408,0.6567,0.6917,0.3805,0.6195,0.3083,0.5425,0.5375,0.5361,0.6081
50.0,Male,0.6989,0.3333,0.5849,0.7257,0.2743,0.4151,0.3333,0.8817,0.6553,0.4247
50.0,Female,0.5622,0.867,0.8846,0.1553,0.8447,0.1154,0.5693,0.5161,0.52,0.6928
55.00000000000001,Male,0.7097,0.3226,0.5849,0.7389,0.2611,0.4151,0.3444,0.8836,0.6619,0.4336
55.00000000000001,Female,0.6137,0.9399,0.951,0.0778,0.9222,0.049,0.621,0.5,0.5144,0.7514
60.0,Male,0.7348,0.2903,0.566,0.7743,0.2257,0.434,0.3704,0.8838,0.6702,0.4478
60.0,Female,0.6524,0.9742,0.9803,0.037,0.963,0.0197,0.6564,0.5,0.5087,0.7863
65.0,Male,0.81,0.1792,0.4717,0.8894,0.1106,0.5283,0.5,0.8777,0.6805,0.4854
65.0,Female,0.6996,1.0,1.0,0.0,1.0,0.0,0.6996,0.0,0.5,0.8232
70.0,Male,0.8244,0.129,0.3774,0.9292,0.0708,0.6226,0.5556,0.8642,0.6533,0.4494
70.0,Female,0.7682,1.0,1.0,0.0,1.0,0.0,0.7682,0.0,0.5,0.8689
