Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0,0.0,0.0333
5.0,0.0,0.0,0.0109
10.0,0.0,0.0,0.0671
15.0,0.0,0.0,0.1234
20.0,0.0,0.0,0.1675
25.0,0.0,0.0,0.2077
30.0,0.0,0.0,0.2318
35.0,0.0,0.0,0.2639
40.0,0.0055,0.0473,0.3596
45.0,0.0941,0.132,0.3765
50.0,0.111,0.3422,0.5174
55.00000000000001,0.225,0.291,0.4493
60.0,0.2808,0.4118,0.5798
65.0,0.4624,0.5979,0.864
70.0,0.6008,0.8936,0.874
