Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.005,0.0082,0.0125
5.0,0.005,0.0803,0.1457
10.0,0.005,0.1499,0.2119
15.0,0.005,0.2147,0.3111
20.0,0.005,0.2214,0.3901
25.0,0.005,0.2598,0.5023
30.0,0.005,0.2966,0.6016
35.0,0.005,0.317,0.6939
40.0,0.005,0.3333,0.7666
45.0,0.005,0.3473,0.8327
50.0,0.005,0.3551,0.8856
55.00000000000001,0.005,0.3542,0.9253
60.0,0.005,0.3629,0.998
65.0,0.005,0.3752,1.0507
70.0,0.005,0.3702,1.1169
