Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0003,0.046,0.0905
5.0,0.0103,0.0583,0.0964
10.0,0.0121,0.06,0.0958
15.0,0.0263,0.0507,0.0991
20.0,0.0351,0.0612,0.1042
25.0,0.0395,0.0802,0.1025
30.0,0.0817,0.1308,0.1257
35.0,0.1531,0.2832,0.1476
40.0,0.3495,0.608,0.2221
45.0,0.4825,0.8343,0.2849
50.0,0.6216,1.0001,0.2757
55.00000000000001,0.7534,1.2304,0.4382
60.0,0.8272,1.4315,1.2143
65.0,0.8737,1.636,1.0975
70.0,0.9018,1.6846,1.1819
