Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
0.0,Female,0.7143,0.332,0.6364,0.7302,0.2698,0.3636,0.3256,0.9075,0.6833,0.4308
5.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
5.0,Female,0.722,0.332,0.6296,0.7463,0.2537,0.3704,0.3953,0.8844,0.688,0.4857
10.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
10.0,Female,0.695,0.332,0.5556,0.7398,0.2602,0.4444,0.407,0.8382,0.6477,0.4698
15.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
15.0,Female,0.6834,0.332,0.527,0.7459,0.2541,0.473,0.4535,0.7977,0.6365,0.4875
20.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
20.0,Female,0.6757,0.332,0.5125,0.7486,0.2514,0.4875,0.4767,0.7746,0.6306,0.494
25.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
25.0,Female,0.6641,0.332,0.4943,0.75,0.25,0.5057,0.5,0.7457,0.6221,0.4971
30.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
30.0,Female,0.6564,0.332,0.4848,0.7625,0.2375,0.5152,0.5581,0.7052,0.6237,0.5189
35.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
35.0,Female,0.6178,0.332,0.4435,0.7569,0.2431,0.5565,0.593,0.6301,0.6002,0.5075
40.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
40.0,Female,0.6023,0.332,0.4331,0.7652,0.2348,0.5669,0.6395,0.5838,0.5991,0.5164
45.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
45.0,Female,0.5753,0.332,0.4118,0.7561,0.2439,0.5882,0.6512,0.5376,0.5839,0.5045
50.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
50.0,Female,0.5483,0.332,0.3946,0.75,0.25,0.6054,0.6744,0.4855,0.5723,0.4979
55.00000000000001,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
55.00000000000001,Female,0.5251,0.332,0.3806,0.7404,0.2596,0.6194,0.686,0.4451,0.5605,0.4896
60.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
60.0,Female,0.5097,0.332,0.3758,0.7447,0.2553,0.6242,0.7209,0.4046,0.5602,0.494
65.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
65.0,Female,0.4903,0.332,0.3708,0.7531,0.2469,0.6292,0.7674,0.3526,0.5619,0.5
70.0,Male,0.7708,0.2806,0.6383,0.801,0.199,0.3617,0.4225,0.9066,0.7196,0.5085
70.0,Female,0.4556,0.332,0.3604,0.7581,0.2419,0.6396,0.8256,0.2717,0.5592,0.5018
