Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.005,0.0082,0.0125
5.0,0.005,0.0082,0.0125
10.0,0.005,0.0082,0.0125
15.0,0.005,0.0082,0.0125
20.0,0.005,0.0082,0.0125
25.0,0.005,0.0082,0.0125
30.0,0.005,0.0082,0.0125
35.0,0.005,0.0082,0.0125
40.0,0.005,0.0082,0.0125
45.0,0.005,0.0082,0.0125
50.0,0.005,0.0082,0.0125
55.00000000000001,0.005,0.0082,0.0125
60.0,0.005,0.0082,0.0125
65.0,0.005,0.0082,0.0125
70.0,0.005,0.0082,0.0125
