Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.1065,0.2012,0.0301
5.0,0.1065,0.2012,0.0301
10.0,0.1065,0.2012,0.0301
15.0,0.1065,0.2012,0.0301
20.0,0.1065,0.2012,0.0301
25.0,0.1065,0.2012,0.0301
30.0,0.1065,0.2012,0.0301
35.0,0.1065,0.2012,0.0301
40.0,0.1065,0.2012,0.0301
45.0,0.1065,0.2012,0.0301
50.0,0.1065,0.2012,0.0301
55.00000000000001,0.1065,0.2012,0.0301
60.0,0.1065,0.2012,0.0301
65.0,0.1065,0.2012,0.0301
70.0,0.1065,0.2012,0.0301
