Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.031,0.1365,0.1722
5.0,0.031,0.2413,0.2055
10.0,0.031,0.3068,0.2331
15.0,0.031,0.3202,0.2187
20.0,0.031,0.3083,0.1869
25.0,0.031,0.351,0.2202
30.0,0.031,0.3996,0.2784
35.0,0.031,0.4117,0.3593
40.0,0.031,0.4063,0.4464
45.0,0.031,0.4241,0.5386
50.0,0.031,0.4053,0.6146
55.00000000000001,0.031,0.4387,0.7294
60.0,0.031,0.4424,0.8103
65.0,0.031,0.4585,0.8793
70.0,0.031,0.4728,0.9194
