Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
0.0,Female,0.8046,0.2069,0.5366,0.8545,0.1455,0.4634,0.4074,0.9082,0.6956,0.4632
5.0,Male,0.8207,0.1793,0.5,0.9005,0.0995,0.5,0.5556,0.8786,0.7002,0.5263
5.0,Female,0.7663,0.2452,0.5366,0.8091,0.1909,0.4634,0.3438,0.9036,0.6728,0.419
10.0,Male,0.8207,0.1793,0.5,0.9005,0.0995,0.5,0.5556,0.8786,0.7002,0.5263
10.0,Female,0.7088,0.3333,0.6341,0.7227,0.2773,0.3659,0.2989,0.9138,0.6784,0.4062
15.0,Male,0.8048,0.1713,0.44,0.8955,0.1045,0.56,0.5116,0.8654,0.6678,0.4731
15.0,Female,0.6667,0.3908,0.6829,0.6636,0.3364,0.3171,0.2745,0.9182,0.6733,0.3916
20.0,Male,0.8247,0.1673,0.48,0.9104,0.0896,0.52,0.5714,0.8756,0.6952,0.5217
20.0,Female,0.636,0.4291,0.7073,0.6227,0.3773,0.2927,0.2589,0.9195,0.665,0.3791
25.0,Male,0.8406,0.1673,0.52,0.9204,0.0796,0.48,0.619,0.8852,0.7202,0.5652
25.0,Female,0.5862,0.4789,0.7073,0.5636,0.4364,0.2927,0.232,0.9118,0.6355,0.3494
30.0,Male,0.8287,0.1633,0.48,0.9154,0.0846,0.52,0.5854,0.8762,0.6977,0.5275
30.0,Female,0.5517,0.5364,0.7805,0.5091,0.4909,0.2195,0.2286,0.9256,0.6448,0.3536
35.0,Male,0.8127,0.1713,0.46,0.9005,0.0995,0.54,0.5349,0.8702,0.6802,0.4946
35.0,Female,0.4943,0.6015,0.8049,0.4364,0.5636,0.1951,0.2102,0.9231,0.6206,0.3333
40.0,Male,0.8207,0.1554,0.44,0.9154,0.0846,0.56,0.5641,0.8679,0.6777,0.4944
40.0,Female,0.4828,0.6284,0.8537,0.4136,0.5864,0.1463,0.2134,0.9381,0.6336,0.3415
45.0,Male,0.8247,0.1673,0.48,0.9104,0.0896,0.52,0.5714,0.8756,0.6952,0.5217
45.0,Female,0.4789,0.6245,0.8293,0.4136,0.5864,0.1707,0.2086,0.9286,0.6215,0.3333
50.0,Male,0.8088,0.1594,0.42,0.9055,0.0945,0.58,0.525,0.8626,0.6627,0.4667
50.0,Female,0.4559,0.6552,0.8537,0.3818,0.6182,0.1463,0.2047,0.9333,0.6177,0.3302
55.00000000000001,Male,0.8048,0.1633,0.42,0.9005,0.0995,0.58,0.5122,0.8619,0.6602,0.4615
55.00000000000001,Female,0.433,0.6858,0.878,0.35,0.65,0.122,0.2011,0.939,0.614,0.3273
60.0,Male,0.8207,0.1554,0.44,0.9154,0.0846,0.56,0.5641,0.8679,0.6777,0.4944
60.0,Female,0.4215,0.6973,0.878,0.3364,0.6636,0.122,0.1978,0.9367,0.6072,0.3229
65.0,Male,0.8287,0.1474,0.44,0.9254,0.0746,0.56,0.5946,0.8692,0.6827,0.5057
65.0,Female,0.364,0.7395,0.8293,0.2773,0.7227,0.1707,0.1762,0.8971,0.5533,0.2906
70.0,Male,0.8167,0.1514,0.42,0.9154,0.0846,0.58,0.5526,0.8638,0.6677,0.4773
70.0,Female,0.3257,0.8008,0.9024,0.2182,0.7818,0.0976,0.177,0.9231,0.5603,0.296
