Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.793,0.2386,0.5882,0.8376,0.1624,0.4118,0.4412,0.9032,0.7129,0.5042
0.0,Female,0.7577,0.2599,0.55,0.8021,0.1979,0.45,0.3729,0.8929,0.6761,0.4444
5.0,Male,0.8035,0.2281,0.5882,0.8504,0.1496,0.4118,0.4615,0.9045,0.7193,0.5172
5.0,Female,0.6916,0.3084,0.5,0.7544,0.2456,0.5,0.4,0.8217,0.6272,0.4444
10.0,Male,0.8105,0.207,0.549,0.8675,0.1325,0.451,0.4746,0.8982,0.7083,0.5091
10.0,Female,0.63,0.348,0.4615,0.6975,0.3025,0.5385,0.3797,0.7635,0.5795,0.4167
15.0,Male,0.814,0.2175,0.5882,0.8632,0.1368,0.4118,0.4839,0.9058,0.7257,0.531
15.0,Female,0.6079,0.3744,0.4744,0.6779,0.3221,0.5256,0.4353,0.7113,0.5761,0.454
20.0,Male,0.793,0.2316,0.5686,0.8419,0.1581,0.4314,0.4394,0.8995,0.7053,0.4957
20.0,Female,0.5727,0.4581,0.5412,0.5915,0.4085,0.4588,0.4423,0.6829,0.5664,0.4868
25.0,Male,0.8,0.2175,0.549,0.8547,0.1453,0.451,0.4516,0.8969,0.7019,0.4956
25.0,Female,0.5507,0.4934,0.551,0.5504,0.4496,0.449,0.4821,0.6174,0.5507,0.5143
30.0,Male,0.793,0.2246,0.549,0.8462,0.1538,0.451,0.4375,0.8959,0.6976,0.487
30.0,Female,0.5595,0.511,0.5714,0.5478,0.4522,0.4286,0.5517,0.5676,0.5596,0.5614
35.0,Male,0.814,0.1965,0.5294,0.8761,0.1239,0.4706,0.4821,0.8952,0.7027,0.5047
35.0,Female,0.5242,0.5727,0.5902,0.4476,0.5524,0.4098,0.5538,0.4845,0.5189,0.5714
40.0,Male,0.814,0.2175,0.5882,0.8632,0.1368,0.4118,0.4839,0.9058,0.7257,0.531
40.0,Female,0.5551,0.6344,0.6641,0.4062,0.5938,0.3359,0.6042,0.4699,0.5352,0.6327
45.0,Male,0.814,0.1965,0.5294,0.8761,0.1239,0.4706,0.4821,0.8952,0.7027,0.5047
45.0,Female,0.5507,0.674,0.6835,0.3409,0.6591,0.3165,0.6209,0.4054,0.5122,0.6507
50.0,Male,0.8,0.2246,0.5686,0.8504,0.1496,0.4314,0.4531,0.9005,0.7095,0.5043
50.0,Female,0.5991,0.6916,0.726,0.3704,0.6296,0.274,0.6752,0.4286,0.5482,0.6997
55.00000000000001,Male,0.8211,0.1825,0.5098,0.8889,0.1111,0.4902,0.5,0.8927,0.6993,0.5049
55.00000000000001,Female,0.6035,0.7313,0.75,0.3067,0.6933,0.25,0.6867,0.377,0.5283,0.717
60.0,Male,0.814,0.1895,0.5098,0.8803,0.1197,0.4902,0.4815,0.8918,0.6951,0.4952
60.0,Female,0.63,0.8326,0.8261,0.1515,0.8485,0.1739,0.7037,0.2632,0.4888,0.76
65.0,Male,0.8281,0.1825,0.5294,0.8932,0.1068,0.4706,0.5192,0.897,0.7113,0.5243
65.0,Female,0.6476,0.815,0.8144,0.1833,0.8167,0.1856,0.7351,0.2619,0.4989,0.7727
70.0,Male,0.8246,0.186,0.5294,0.8889,0.1111,0.4706,0.5094,0.8966,0.7092,0.5192
70.0,Female,0.6872,0.8326,0.8352,0.1765,0.8235,0.1648,0.7778,0.2368,0.5058,0.8055
