Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0146,0.0383,0.1466
5.0,0.0146,0.0771,0.0938
10.0,0.0146,0.1634,0.1473
15.0,0.0146,0.1728,0.1394
20.0,0.0146,0.1812,0.1645
25.0,0.0146,0.1789,0.2313
30.0,0.0146,0.1888,0.278
35.0,0.0146,0.2141,0.3461
40.0,0.0146,0.2151,0.4236
45.0,0.0146,0.2012,0.521
50.0,0.0146,0.1964,0.5931
55.00000000000001,0.0146,0.232,0.6519
60.0,0.0146,0.2509,0.7254
65.0,0.0146,0.2412,0.8442
70.0,0.0146,0.2473,0.9484
