Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7964,0.1891,0.463,0.8778,0.1222,0.537,0.4808,0.87,0.6704,0.4717
0.0,Female,0.7848,0.211,0.4865,0.84,0.16,0.5135,0.36,0.8984,0.6632,0.4138
5.0,Male,0.7891,0.2182,0.5185,0.8552,0.1448,0.4815,0.4667,0.8791,0.6869,0.4912
5.0,Female,0.7511,0.3038,0.6757,0.765,0.235,0.3243,0.3472,0.9273,0.7203,0.4587
10.0,Male,0.8218,0.1273,0.3704,0.9321,0.0679,0.6296,0.5714,0.8583,0.6512,0.4494
10.0,Female,0.7046,0.3249,0.5946,0.725,0.275,0.4054,0.2857,0.9062,0.6598,0.386
15.0,Male,0.8182,0.1236,0.3519,0.9321,0.0679,0.6481,0.5588,0.8548,0.642,0.4318
15.0,Female,0.692,0.3291,0.5676,0.715,0.285,0.4324,0.2692,0.8994,0.6413,0.3652
20.0,Male,0.8145,0.1418,0.3889,0.9186,0.0814,0.6111,0.5385,0.8602,0.6537,0.4516
20.0,Female,0.6582,0.3629,0.5676,0.675,0.325,0.4324,0.2442,0.894,0.6213,0.3415
25.0,Male,0.8291,0.1127,0.3519,0.9457,0.0543,0.6481,0.6129,0.8566,0.6488,0.4471
25.0,Female,0.6203,0.3924,0.5405,0.635,0.365,0.4595,0.2151,0.8819,0.5878,0.3077
30.0,Male,0.8145,0.1345,0.3704,0.9231,0.0769,0.6296,0.5405,0.8571,0.6467,0.4396
30.0,Female,0.6414,0.3966,0.6216,0.645,0.355,0.3784,0.2447,0.9021,0.6333,0.3511
35.0,Male,0.8073,0.1273,0.3333,0.9231,0.0769,0.6667,0.5143,0.85,0.6282,0.4045
35.0,Female,0.5612,0.4937,0.6757,0.54,0.46,0.3243,0.2137,0.9,0.6078,0.3247
40.0,Male,0.7855,0.1709,0.3889,0.8824,0.1176,0.6111,0.4468,0.8553,0.6356,0.4158
40.0,Female,0.6118,0.4346,0.6486,0.605,0.395,0.3514,0.233,0.903,0.6268,0.3429
45.0,Male,0.8255,0.1164,0.3519,0.9412,0.0588,0.6481,0.5938,0.856,0.6465,0.4419
45.0,Female,0.5654,0.4641,0.5946,0.56,0.44,0.4054,0.2,0.8819,0.5773,0.2993
50.0,Male,0.8036,0.1309,0.3333,0.9186,0.0814,0.6667,0.5,0.8494,0.6259,0.4
50.0,Female,0.5232,0.4979,0.5676,0.515,0.485,0.4324,0.178,0.8655,0.5413,0.271
55.00000000000001,Male,0.7964,0.16,0.3889,0.8959,0.1041,0.6111,0.4773,0.8571,0.6424,0.4286
55.00000000000001,Female,0.5148,0.5738,0.7838,0.465,0.535,0.2162,0.2132,0.9208,0.6244,0.3353
60.0,Male,0.7927,0.1855,0.4444,0.8778,0.1222,0.5556,0.4706,0.8661,0.6611,0.4571
60.0,Female,0.4641,0.6414,0.8378,0.395,0.605,0.1622,0.2039,0.9294,0.6164,0.328
65.0,Male,0.7964,0.1745,0.4259,0.8869,0.1131,0.5741,0.4792,0.8634,0.6564,0.451
65.0,Female,0.4135,0.7173,0.9189,0.32,0.68,0.0811,0.2,0.9552,0.6195,0.3285
70.0,Male,0.7927,0.1709,0.4074,0.8869,0.1131,0.5926,0.4681,0.8596,0.6471,0.4356
70.0,Female,0.4008,0.73,0.9189,0.305,0.695,0.0811,0.1965,0.9531,0.612,0.3238
