Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0276,0.0676,0.1951
5.0,0.0276,0.1372,0.1892
10.0,0.0276,0.1595,0.1812
15.0,0.0276,0.1873,0.1739
20.0,0.0276,0.204,0.1666
25.0,0.0276,0.2458,0.21
30.0,0.0276,0.2899,0.2632
35.0,0.0276,0.329,0.3163
40.0,0.0276,0.3192,0.3661
45.0,0.0276,0.3294,0.4562
50.0,0.0276,0.3416,0.5135
55.00000000000001,0.0276,0.3289,0.6503
60.0,0.0276,0.3106,0.7445
65.0,0.0276,0.3222,0.8065
70.0,0.0276,0.3412,0.8355
