Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
0.0,Female,0.8046,0.2069,0.5366,0.8545,0.1455,0.4634,0.4074,0.9082,0.6956,0.4632
5.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
5.0,Female,0.7701,0.2069,0.44,0.8483,0.1517,0.56,0.4074,0.8647,0.6442,0.4231
10.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
10.0,Female,0.7548,0.2069,0.4138,0.8522,0.1478,0.5862,0.4444,0.8357,0.633,0.4286
15.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
15.0,Female,0.728,0.2069,0.3803,0.8579,0.1421,0.6197,0.5,0.7874,0.6191,0.432
20.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
20.0,Female,0.7011,0.2069,0.3571,0.8644,0.1356,0.6429,0.5556,0.7391,0.6108,0.4348
25.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
25.0,Female,0.6667,0.2069,0.3226,0.8571,0.1429,0.6774,0.5556,0.6957,0.5899,0.4082
30.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
30.0,Female,0.6245,0.2069,0.2885,0.8471,0.1529,0.7115,0.5556,0.6425,0.5678,0.3797
35.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
35.0,Female,0.5824,0.2069,0.2609,0.8356,0.1644,0.7391,0.5556,0.5894,0.5482,0.355
40.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
40.0,Female,0.5632,0.2069,0.2619,0.8444,0.1556,0.7381,0.6111,0.5507,0.5532,0.3667
45.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
45.0,Female,0.5287,0.2069,0.2518,0.8443,0.1557,0.7482,0.6481,0.4976,0.548,0.3627
50.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
50.0,Female,0.5019,0.2069,0.2432,0.8407,0.1593,0.7568,0.6667,0.4589,0.542,0.3564
55.00000000000001,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
55.00000000000001,Female,0.4674,0.2069,0.2424,0.8542,0.1458,0.7576,0.7407,0.3961,0.5483,0.3653
60.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
60.0,Female,0.4483,0.2069,0.2443,0.8706,0.1294,0.7557,0.7963,0.3575,0.5575,0.3739
65.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
65.0,Female,0.4176,0.2069,0.2366,0.8667,0.1333,0.7634,0.8148,0.314,0.5516,0.3667
70.0,Male,0.8287,0.1793,0.52,0.9055,0.0945,0.48,0.5778,0.8835,0.7127,0.5474
70.0,Female,0.3946,0.2069,0.2292,0.8551,0.1449,0.7708,0.8148,0.285,0.5421,0.3577
