Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
0.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
5.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
5.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
10.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
10.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
15.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
15.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
20.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
20.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
25.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
25.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
30.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
30.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
35.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
35.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
40.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
40.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
45.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
45.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
50.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
50.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
55.00000000000001,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
55.00000000000001,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
60.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
60.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
65.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
65.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
70.0,Male,0.7895,0.2143,0.5128,0.837,0.163,0.4872,0.3509,0.9091,0.6749,0.4167
70.0,Female,0.7967,0.1951,0.4808,0.8814,0.1186,0.5192,0.5208,0.8636,0.6811,0.5
