Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.051,0.0807,0.0773
5.0,0.0085,0.0567,0.0543
10.0,0.0574,0.1645,0.1645
15.0,0.1076,0.2356,0.2328
20.0,0.1499,0.2615,0.2567
25.0,0.2003,0.289,0.2893
30.0,0.2541,0.3242,0.3093
35.0,0.2973,0.3645,0.3787
40.0,0.3742,0.4917,0.4246
45.0,0.4321,0.6085,0.4081
50.0,0.4202,0.5655,0.5062
55.00000000000001,0.5057,0.754,0.54
60.0,0.5559,0.8642,0.6229
65.0,0.6255,1.0209,0.7526
70.0,0.6875,1.1587,0.9066
