Flip Percentage,Group,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Male,Accuracy,0.8062000000000001,0.004916887000712722,0.80576,0.007879117265841954
5.0,Male,Accuracy,0.81131,0.004374508226329245,0.8218300000000001,0.005309091782551468
10.0,Male,Accuracy,0.8183499999999999,0.0034077770532187695,0.82288,0.005663230330630896
15.0,Male,Accuracy,0.81591,0.0034394912414483633,0.8228500000000001,0.002990772846978224
20.0,Male,Accuracy,0.8150700000000001,0.00420153543362423,0.8230600000000001,0.003616941617812857
25.0,Male,Accuracy,0.8183300000000001,0.006810042421143775,0.8243300000000001,0.005195789962395837
30.0,Male,Accuracy,0.8136699999999999,0.003342455850285996,0.82318,0.004961402131566344
35.0,Male,Accuracy,0.81796,0.003116843132259167,0.8171900000000001,0.004761522865638678
40.0,Male,Accuracy,0.8143300000000002,0.0028123951832320178,0.8124800000000001,0.0057591627477920375
45.0,Male,Accuracy,0.81547,0.0023268027658379475,0.8130900000000001,0.0054105955720645405
50.0,Male,Accuracy,0.81203,0.0026742828737605254,0.79529,0.006011441868082337
55.00000000000001,Male,Accuracy,0.81609,0.0031669631440159763,0.79899,0.0048475755681462954
60.0,Male,Accuracy,0.8162499999999999,0.0021116212833849762,0.7975199999999999,0.005082427241650066
65.0,Male,Accuracy,0.82244,0.002915445458625872,0.7975800000000001,0.002967445590627282
70.0,Male,Accuracy,0.8202,0.002487524427574087,0.7991799999999999,0.0031503015728656827
0.0,Male,Selection rate,0.20525,0.006422551414092898,0.20662999153137207,0.010049864649772644
5.0,Male,Selection rate,0.19874,0.005813799675484757,0.16576999425888062,0.007544696796685457
10.0,Male,Selection rate,0.19481000000000004,0.0064809884362735225,0.16152998805046082,0.01149717066437006
15.0,Male,Selection rate,0.19166,0.005998985099349907,0.1602099984884262,0.008819314651191235
20.0,Male,Selection rate,0.18978,0.008270238475669515,0.15850000083446503,0.007279072422534227
25.0,Male,Selection rate,0.18724000000000002,0.006405296419543924,0.1571200042963028,0.011773348785936832
30.0,Male,Selection rate,0.18763,0.00743424583337887,0.15622000396251678,0.009825767949223518
35.0,Male,Selection rate,0.17651,0.005963564370408019,0.1703599989414215,0.012795739807188511
40.0,Male,Selection rate,0.17856999999999998,0.006889461356142276,0.1690800040960312,0.014413272961974144
45.0,Male,Selection rate,0.17685,0.005469800930767246,0.18566998839378357,0.019588232040405273
50.0,Male,Selection rate,0.17429,0.008681736257480093,0.21118000149726868,0.015183607116341591
55.00000000000001,Male,Selection rate,0.16808,0.005915850647953249,0.2231999933719635,0.00986435730010271
60.0,Male,Selection rate,0.16424,0.005110059795257889,0.2193700075149536,0.009584734216332436
65.0,Male,Selection rate,0.1617,0.006816760390553729,0.2193799912929535,0.007523722946643829
70.0,Male,Selection rate,0.15502999999999997,0.006770754922622899,0.21098999679088593,0.008014964871108532
0.0,Male,TPR,0.5304,0.011019528120568497,0.53257,0.01622950707815859
5.0,Male,TPR,0.52623,0.019670802107579533,0.46735999999999994,0.009220053024672782
10.0,Male,TPR,0.53537,0.015797538837848547,0.46101000000000003,0.02223152641333173
15.0,Male,TPR,0.5212799999999999,0.019255145344094962,0.45422,0.023142163540458643
20.0,Male,TPR,0.51223,0.018119983137102773,0.44931,0.017183554476430198
25.0,Male,TPR,0.5126700000000001,0.020323599036041265,0.44887,0.022545110581035328
30.0,Male,TPR,0.5035999999999999,0.016232614631592094,0.44594000000000006,0.01838051020933738
35.0,Male,TPR,0.4841800000000001,0.020175908626103772,0.46526999999999996,0.028384448206720522
40.0,Male,TPR,0.4803700000000001,0.02076654922385196,0.45091000000000003,0.029368041776355762
45.0,Male,TPR,0.47895000000000004,0.014726523690267161,0.4953200000000001,0.03907829690363807
50.0,Male,TPR,0.46467,0.022910337550255924,0.52032,0.03151916101534289
55.00000000000001,Male,TPR,0.45782000000000006,0.017941124701521798,0.55901,0.02241742105298169
60.0,Male,TPR,0.44819000000000003,0.014690007563722428,0.54592,0.019131944200443635
65.0,Male,TPR,0.45652,0.02036377393532173,0.54533,0.01941676280376772
70.0,Male,TPR,0.43492999999999993,0.02025101396638367,0.52708,0.02001821836894249
0.0,Male,TNR,0.8701500000000001,0.0076742462532522066,0.8692099999999998,0.011481457998781244
5.0,Male,TNR,0.87726,0.0054054334804075664,0.9040799999999999,0.008721286857135503
10.0,Male,TNR,0.8840299999999999,0.00615705647565819,0.9075099999999999,0.01118912616983312
15.0,Male,TNR,0.8843900000000001,0.004874729622131767,0.9080800000000002,0.007074913427032165
20.0,Male,TNR,0.88505,0.007422057965581005,0.90913,0.005975171778097911
25.0,Male,TNR,0.8886700000000001,0.007626271114451092,0.9107900000000001,0.010202706068054249
30.0,Male,TNR,0.8855799999999998,0.007138266207171354,0.9107199999999999,0.009130714953143356
35.0,Male,TNR,0.8949999999999999,0.004439444409683118,0.89825,0.00995549262132886
40.0,Male,TNR,0.8915200000000001,0.005533851381371847,0.8962,0.01198661290310524
45.0,Male,TNR,0.8932,0.004098346550066803,0.8862500000000001,0.015144564481467709
50.0,Male,TNR,0.8927299999999999,0.006529710730363339,0.85993,0.013134450460102573
55.00000000000001,Male,TNR,0.89896,0.004194869882765534,0.85458,0.0084044274046481
60.0,Male,TNR,0.9014999999999999,0.0043468507118500305,0.85612,0.009155554476806837
65.0,Male,TNR,0.9069499999999999,0.005882483413585721,0.85613,0.006570372051024884
70.0,Male,TNR,0.90959,0.004781177214406046,0.8622799999999999,0.006963983534347755
0.0,Male,FPR,0.12985,0.007674246253252207,0.13079000000000002,0.011481457998781242
