Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.051,0.0807,0.0773
5.0,0.051,0.0807,0.0773
10.0,0.051,0.0807,0.0773
15.0,0.051,0.0807,0.0773
20.0,0.051,0.0807,0.0773
25.0,0.051,0.0807,0.0773
30.0,0.051,0.0807,0.0773
35.0,0.051,0.0807,0.0773
40.0,0.051,0.0807,0.0773
45.0,0.051,0.0807,0.0773
50.0,0.051,0.0807,0.0773
55.00000000000001,0.051,0.0807,0.0773
60.0,0.051,0.0807,0.0773
65.0,0.051,0.0807,0.0773
70.0,0.051,0.0807,0.0773
