Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
0.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
5.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
5.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
10.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
10.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
15.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
15.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
20.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
20.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
25.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
25.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
30.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
30.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
35.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
35.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
40.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
40.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
45.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
45.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
50.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
50.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
55.00000000000001,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
55.00000000000001,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
60.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
60.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
65.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
65.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
70.0,Male,0.7965,0.207,0.5091,0.8652,0.1348,0.4909,0.4746,0.8805,0.6872,0.4912
70.0,Female,0.8018,0.1806,0.4444,0.8691,0.1309,0.5556,0.3902,0.8925,0.6568,0.4156
