Flip Percentage,Group,Accuracy,Selection rate,TPR,TNR,FPR,FNR,PPV,NPV,ROC AUC,F1
0.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
0.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
5.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
5.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
10.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
10.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
15.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
15.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
20.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
20.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
25.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
25.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
30.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
30.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
35.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
35.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
40.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
40.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
45.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
45.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
50.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
50.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
55.00000000000001,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
55.00000000000001,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
60.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
60.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
65.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
65.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
70.0,Male,0.8008,0.2231,0.56,0.8607,0.1393,0.44,0.5,0.8872,0.7103,0.5283
70.0,Female,0.7739,0.2529,0.5854,0.8091,0.1909,0.4146,0.3636,0.9128,0.6972,0.4486
