Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0192,0.0764,0.2154
5.0,0.0769,0.1632,0.1304
10.0,0.0615,0.0601,0.1001
15.0,0.1663,0.2341,0.0875
20.0,0.2461,0.4676,0.0369
25.0,0.307,0.5732,0.0589
30.0,0.3449,0.6012,0.098
35.0,0.4531,0.8213,0.1056
40.0,0.4816,0.8504,0.1361
45.0,0.5334,0.9645,0.1375
50.0,0.5873,1.0266,0.1515
55.00000000000001,0.6107,1.0624,0.1848
60.0,0.6395,1.1555,0.1755
65.0,0.6639,1.2289,0.1374
70.0,0.6958,1.198,0.2217
