Flip Percentage,Independence (M_ind),Separation (M_sep),Sufficiency (M_suff)
0.0,0.0197,0.0473,0.0765
5.0,0.0012,0.0378,0.1037
10.0,0.0605,0.1269,0.1902
15.0,0.1133,0.1687,0.2506
20.0,0.2049,0.3712,0.2978
25.0,0.2521,0.3843,0.3724
30.0,0.3173,0.562,0.3131
35.0,0.3702,0.7329,0.3143
40.0,0.4195,0.8471,0.3426
45.0,0.4567,0.8284,0.359
50.0,0.5483,1.0241,0.3647
55.00000000000001,0.5712,1.0935,0.3603
60.0,0.6241,1.1505,0.374
65.0,0.6513,1.1963,0.4149
70.0,0.6964,1.2795,0.4059
